#{"t_start": 1764136535.040021, "env_id": "CityDrone-v0"}
r,l,t
-49.76016,3,34.115334
-50.849876,2,34.116594
-50.861781,2,34.117749
-50.1,1,34.11843
-50.846932,2,34.12067
-50.1,1,34.121357
-50.1,1,34.122039
-50.1,1,34.122885
-50.1,1,34.124779
-58.994449,11,34.12949
-50.8,2,34.130621
-61.062278,7,34.133813
-53.239841,7,34.138302
-51.5,3,34.139821
-53.970361,5,34.142234
-50.1,1,34.142978
-56.591796,7,34.147846
-220.833352,224,35.006652
-210.709673,235,35.12079
-50.1,1,35.121641
-240.74812,244,35.231394
-242.271293,234,35.331533
-59.705551,14,35.339289
-54.436068,13,35.345179
-53.683346,9,35.351053
-57.936068,12,35.35616
-51.806873,8,35.359997
-268.421693,230,36.092783
-86.542641,26,36.105753
-91.131451,22,36.115186
-53.019535,5,36.117539
-53.2,7,36.120918
-50.8,2,36.123148
-63.1,20,36.131586
-60.4,19,36.140096
-50.1,1,36.140789
-285.244272,248,36.252294
-52.585128,3,36.25386
-76.858405,13,36.259656
-50.8,2,36.260802
-53.6,6,36.264934
-66.338984,20,36.273754
-52.271068,4,36.275716
-53.2,4,36.277592
-50.8,2,36.28012
-50.8,2,36.281389
-49.206493,10,36.286265
-56.369854,11,36.291277
-50.1,1,36.293383
-50.1,1,36.294079
-51.1,1,36.294805
-82.91966,71,36.324388
-257.674424,224,36.4184
-50.17379,4,36.420264
-53.935311,5,36.422534
-52.5,3,36.424066
-50.1,1,36.425898
-73.336068,37,36.441509
-76.516043,14,36.447793
-52.8,5,36.450147
-50.1,1,36.451941
-59.345361,10,36.459243
-52.245361,4,36.461162
-61.281319,16,36.46837
-53.454639,6,36.472204
-55.657929,9,36.476585
-50.1,1,36.477287
-50.8,2,36.478341
-52.5,3,36.48091
-57.7,9,36.485293
-139.480035,50,36.507018
-53.6,6,36.509657
-50.1,4,36.512826
-53.2,4,36.514871
-50.1,1,36.515606
-56.044632,8,36.519236
-50.1,1,36.521063
-65.343621,29,36.533381
-53.600307,10,36.538032
-50.8,2,36.539108
-53.5,6,36.543101
-60.172136,12,36.548312
-50.377113,11,36.553355
-53.678569,6,37.377571
-55.030961,14,37.385193
-50.1,1,37.385961
-58.054074,8,37.389505
-50.8,2,37.390623
-50.8,2,37.392752
-50.84264,2,37.393836
-50.8,2,37.394988
-77.358235,33,37.410056
-52.2,4,37.412903
-50.1,1,37.413626
-50.8,2,37.414741
-51.8,2,37.415827
-51.539223,3,37.418299
-53.2,7,37.421335
-55.79902,9,37.425668
-57.219544,11,37.430414
-50.622876,3,37.432838
-50.1,1,37.433592
-50.28999,5,37.436047
-50.1,1,37.436773
-55.413933,12,37.443321
-50.8,2,37.444558
-55.097133,8,37.447982
-49.875226,3,37.449519
-55.670361,6,37.45322
-50.1,1,37.453895
-48.7,2,37.455238
-59.892061,12,37.46033
-52.5,3,37.462884
-50.953082,3,37.464501
-56.591796,10,37.46887
-242.482781,241,37.57465
-51.5,3,37.57745
-50.866557,8,37.581119
-56.046127,11,37.586016
-50.1,1,37.586816
-68.380456,18,37.595807
-52.2,4,37.597725
-55.027427,12,37.603525
-50.8,2,37.604786
-51.1,1,37.606673
-57.927864,9,37.610864
-50.243621,4,37.612791
-50.1,1,37.613468
-56.046324,8,37.618497
-51.5,3,37.620286
-61.305551,18,37.628135
-233.477226,245,37.737164
-54.9,5,37.741009
-63.4,13,37.746517
-56.578569,12,37.752382
-56.123106,8,37.756232
-51.8,5,37.759779
-51.1,4,37.761921
-54.636711,6,37.764566
-50.8,2,37.7657
-50.1,1,37.767314
-54.271068,7,37.770914
-124.78011,129,37.826337
-51.8,5,37.828536
-52.246932,4,37.831549
-50.1,1,37.832214
-50.1,1,37.832982
-162.012382,68,38.865347
-51.1,4,38.868495
-58.080456,16,38.875724
-246.099813,252,38.983546
-49.529165,3,38.98503
-50.8,2,38.98735
-50.8,2,38.988497
-50.8,2,38.989683
-50.8,2,38.990818
-61.7,15,38.998524
-50.1,1,38.999244
-52.249629,4,39.001055
-52.8,2,39.002209
-57.523095,13,39.008989
-50.1,1,39.009683
-53.2,7,39.01271
-58.685128,12,39.018
-61.4,16,39.026623
-60.614437,13,39.032608
-53.939223,5,39.035071
-49.4,3,39.036569
-53.1,10,39.042486
-50.1,1,39.043188
-50.7,5,39.045468
-229.367289,233,39.146141
-73.758895,25,39.158159
-51.54071,4,39.160205
-50.8,2,39.161258
-53.5,6,39.164014
-50.1,1,39.165914
-51.5,3,39.167488
-51.1,1,39.168172
-52.9,5,39.170803
-55.7,9,39.175992
-48.717699,2,39.177142
-50.1,1,39.177822
-53.9,5,39.180275
-66.730146,20,39.190653
-51.585128,3,39.19229
-53.2,7,39.195494
-63.5,19,39.20346
-51.8,5,39.206987
-88.377226,45,39.226268
-49.835841,4,39.228432
-53.136068,5,39.230914
-142.359693,58,39.258188
-118.346715,42,39.276357
-244.626979,231,40.634234
-50.8,2,40.635397
-50.8,2,40.63799
-50.8,2,40.639394
-127.385786,81,40.67496
-49.755124,3,40.676624
-50.1,1,40.678789
-50.838552,5,40.681608
-50.1,1,40.682646
-53.413611,9,40.686594
-52.2,4,40.689752
-51.8,2,40.690888
-52.2,4,40.692914
-249.218538,88,40.731978
-51.148912,4,40.735023
-52.255728,4,40.737269
-70.242609,25,40.748232
-51.8,2,40.749371
-48.7,2,40.751574
-50.8,2,40.752644
-54.9,8,40.756056
-55.369007,7,40.759485
-49.704515,2,40.761672
-50.1,1,40.762462
-51.8,2,40.763519
-50.8,2,40.764613
-51.289516,5,40.767797
-51.8,2,40.768988
-55.6,6,40.772046
-50.1,1,40.77279
-59.631448,16,40.780858
-52.9,5,40.783216
-55.9,11,40.788229
-50.1,1,40.788911
-58.3,13,40.795708
-52.623106,12,40.80073
-51.00098,4,40.802882
-50.8,2,40.804081
-76.3,21,40.813844
-50.1,1,40.814586
-61.635942,9,40.818897
-117.98358,159,40.888301
-51.1,1,40.890274
-51.641428,3,40.891975
-53.626667,9,40.89581
-56.003289,21,40.904699
-50.8,2,40.907177
-54.879334,15,40.913756
-52.2,4,40.915608
-73.603623,22,40.925711
-50.1,1,40.927544
-50.1,1,40.928236
-50.1,1,40.929011
-91.311113,49,40.949538
-53.974126,8,40.954631
-107.114214,30,40.967052
-52.362278,4,40.969039
-50.1,1,40.969783
-120.81323,54,40.994613
-51.555048,3,40.996171
-59.058899,12,41.001237
-50.1,1,41.001974
-48.7,2,41.004225
-58.980456,19,41.012422
-50.8,2,41.01356
-50.1,1,41.014354
-50.1,1,41.016018
-52.5,3,41.017546
-50.1,1,41.018291
-51.276894,6,41.02126
-50.1,1,41.02313
-51.868359,5,41.025431
-57.0,8,41.029113
-50.8,2,41.030239
-53.9,5,41.033506
-57.743769,15,41.808174
-50.1,1,41.808903
-50.8,2,41.810016
-54.545361,9,41.815427
-56.446951,10,41.819672
-54.516449,20,41.828513
-65.89492,23,41.838857
-54.9,5,41.84269
-50.8,2,41.843896
-55.338292,7,41.846958
-195.661317,227,41.945249
-56.536068,7,41.950124
-50.8,2,41.951259
-51.8,2,41.952344
-105.086211,51,41.973875
-261.913813,231,42.07519
-51.5,3,42.076611
-75.346324,38,42.091944
-53.955348,6,42.094525
-51.5,3,42.097785
-53.949629,5,42.10008
-50.8,2,42.101362
-51.811074,4,42.103241
-53.255348,8,42.10976
-53.5,6,42.112472
-50.8,2,42.113653
-62.736068,22,42.123828
-50.8,2,42.12611
-53.6,6,42.128711
-51.5,3,42.130246
-52.545361,6,42.132926
-50.1,1,42.134625
-246.08034,227,42.23402
-52.907641,6,42.236754
-52.5,3,42.238218
-60.1,14,42.245675
-52.2,4,42.247558
-55.398039,16,42.254401
-49.619544,3,43.4984
-307.81891,119,43.550551
-67.832696,32,43.563913
-50.8,2,43.564954
-82.793605,24,43.574716
-49.498144,4,43.577935
-60.848912,26,43.589331
-50.1,1,43.590096
-50.1,1,43.590758
-50.1,1,43.592735
-58.111488,20,43.601376
-57.643769,9,43.606057
-95.389658,12,43.611366
-53.9,5,43.614647
-52.5,3,43.616194
-50.8,2,43.617283
-51.8,2,43.618533
-216.67573,224,43.717165
-93.876608,31,43.729923
-52.244632,4,43.731755
-84.536551,14,43.739189
-57.35097,12,43.746214
-55.743762,12,43.751458
-52.10972,5,43.753905
-52.5,3,43.755513
-51.890958,4,43.758907
-50.8,2,43.759997
-233.075031,252,43.866606
-55.6,6,43.86924
-85.874163,92,43.909706
-50.8,2,43.910847
-50.1,1,43.911541
-56.732711,11,43.916051
-58.038292,11,43.922119
-52.637722,8,43.925623
-122.737048,45,45.163132
-48.781792,5,45.165605
-52.158722,4,45.16882
-51.5,3,45.170988
-50.8,2,45.172106
-48.744445,2,45.173239
-51.182763,4,45.176242
-54.136068,5,45.178636
-56.3,10,45.183314
-50.1,1,45.1841
-51.269048,4,45.18736
-50.1,1,45.188075
-130.83907,124,45.241568
-56.140343,19,45.249523
-50.8,2,45.25179
-59.225046,16,45.25907
-50.1,1,45.25976
-49.004193,4,45.261801
-69.901797,17,45.270105
-55.343769,7,45.273262
-416.478808,237,45.371904
-51.353228,5,45.374162
-51.771683,6,45.378882
-54.954074,5,45.381257
-54.655385,9,45.385182
-58.331932,12,45.390984
-93.138096,63,45.420957
-50.8,2,45.422027
-55.489839,7,45.42542
-50.8,2,45.426492
-97.764219,16,45.434344
-53.629165,9,45.438727
-53.409568,8,45.442379
-152.963932,82,45.476598
-60.989839,15,45.484376
-53.2,4,45.486398
-56.046932,11,45.491201
-58.219535,11,45.495783
-48.822748,2,45.498199
-50.962278,2,45.499273
-139.242638,29,45.512474
-105.286508,90,45.549892
-51.546932,3,45.552837
-58.879611,12,45.558113
-57.0,11,45.562913
-57.464414,13,45.56853
-54.882781,12,45.574945
-57.4,10,45.579195
-50.1,1,45.579939
-50.1,1,45.580678
-53.252559,4,45.584026
-488.444346,229,46.311146
-51.5,3,46.312653
-49.4,3,46.314106
-51.5,3,46.316792
-50.8,2,46.318056
-50.1,1,46.318786
-50.1,1,46.319485
-63.829436,16,46.327781
-53.736068,6,46.330571
-65.184724,15,46.337739
-53.245175,4,46.339804
-306.469854,241,46.443845
-124.328925,46,46.462541
-51.8,2,46.463694
-60.175579,25,46.473844
-51.872136,6,46.478363
-60.168359,11,46.483004
-64.241451,17,46.49049
-53.255385,4,46.492463
-234.44941,225,46.588583
-50.871068,2,46.589678
-51.5,3,46.591174
-51.5,6,46.593811
-51.8,2,46.5968
-73.22221,28,46.608514
-53.970361,5,46.610822
-50.8,2,46.611927
-51.8,2,46.614398
-57.9,8,46.618147
-51.1,1,46.618923
-50.1,1,46.619699
-52.2,4,46.622835
-210.041657,232,47.422963
-49.155348,2,47.424198
-57.7,9,47.428173
-234.251,234,47.529306
-51.5,3,47.530801
-71.2,35,47.54565
-49.40881,3,47.547064
-57.0,8,47.552333
-50.1,1,47.553117
-50.8,2,47.55426
-51.5,3,47.555814
-51.188726,5,47.559488
-59.374223,18,47.566968
-53.646932,6,47.569709
-53.2,7,47.573096
-69.5,34,47.588817
-50.845361,2,47.590053
-57.807151,14,47.595953
-53.328427,6,47.598692
-53.9,8,47.60336
-51.703865,4,47.605242
-59.0,11,47.610144
-49.457171,3,47.611803
-51.54845,3,47.614544
-67.3,20,47.623275
-50.839841,2,47.624616
-50.1,1,47.625322
-50.4,3,47.628055
-51.1,1,47.62882
-52.524555,4,47.630771
-52.999505,5,47.633072
-52.5,6,47.63699
-50.849876,2,47.638268
-50.1,1,47.639036
-62.4,19,47.647525
-214.644563,230,47.750311
-56.0,8,47.753834
-51.5,3,47.755275
-55.771227,10,47.759606
-55.590049,10,47.765781
-253.571068,248,48.489707
-197.155207,229,48.587122
-50.8,2,48.588181
-53.6,6,48.592639
-58.868359,15,48.598721
-50.1,1,48.599473
-53.9,5,48.602164
-101.652008,72,48.634056
-70.999505,36,48.649093
-50.917843,10,48.653482
-53.129436,5,48.655853
-48.892022,2,48.658469
-50.1,1,48.659233
-55.714214,7,48.662487
-50.1,1,48.663182
-49.503835,5,48.666802
-50.1,1,48.667643
-50.8,2,48.668762
-5.4,211,48.768287
-50.8,2,48.771398
-53.022748,8,48.775616
-50.09492,3,48.777153
-62.72967,35,48.793086
-50.1,1,48.795029
-52.545361,3,48.796584
-49.4,3,48.798131
-51.536711,3,48.799781
-50.1,1,48.801422
-50.1,1,48.802113
-56.3,7,48.805625
-51.543769,3,48.807414
-50.030108,10,48.812919
-52.5,6,48.815611
-49.478528,3,48.817111
-62.298979,19,48.82512
-52.5,3,48.827931
-51.5,3,48.829481
-52.374083,4,48.831412
-150.522876,58,48.856408
-50.1,1,48.858422
-49.517986,3,48.859989
-50.1,1,48.860654
-52.2,4,48.862487
-50.1,1,48.864354
-60.4,13,48.870026
-54.9,5,48.872477
-89.019849,49,48.892998
-49.874062,8,48.897607
-153.462278,190,49.598667
-50.1,1,49.599375
-51.563758,3,49.600841
-50.8,2,49.603383
-57.0,8,49.60728
-77.624038,33,49.621626
-67.349156,15,49.628213
-52.2,4,49.631188
-52.585165,7,49.634294
-53.249876,4,49.636202
-50.1,1,49.636911
-50.1,1,49.638651
-57.3,10,49.643316
-52.1,4,49.645318
-50.8,2,49.646433
-52.611954,9,49.651352
-52.5,3,49.652867
-52.936711,5,49.655148
-90.17379,32,49.668587
-222.032883,231,49.778912
-52.961781,5,49.781501
-54.446211,7,49.784755
-59.149629,11,49.789436
-58.79902,9,49.795401
-50.8,2,49.796506
-51.623106,3,49.797998
-50.1,1,49.798701
-53.2,4,49.801759
-122.0,38,49.818265
-213.151,233,49.920346
-52.771683,6,49.922971
-50.1,1,49.925418
-52.8,5,49.927904
-53.236711,4,49.929892
-51.178586,6,49.932463
-58.162258,11,49.939088
-50.8,2,49.940335
-53.2,7,49.94349
-54.957929,5,49.945824
-277.473495,222,50.861359
-50.1,1,50.862431
-50.1,1,50.864144
-51.202258,4,50.866242
-51.5,3,50.869229
-51.216046,3,50.870953
-53.361026,8,50.875346
-51.5,3,50.876946
-70.464275,31,50.892211
-50.1,1,50.892964
-55.962352,9,50.897478
-54.6,6,50.90036
-50.416437,4,50.906874
-50.1,1,50.907764
-49.148172,4,50.91003
-53.5,9,50.915344
-49.080456,6,50.919411
-57.447782,10,50.92397
-51.5,3,50.925918
-53.9,5,50.928791
-51.5,3,50.931499
-53.2,4,50.933479
-52.282763,4,50.935423
-53.29902,4,50.937674
-72.863068,34,50.953547
-50.1,1,50.954354
-52.063218,18,50.963717
-72.706624,25,50.99659
-55.4314,11,51.002476
-248.315751,247,51.108201
-53.5,6,51.110923
-56.3,10,51.115112
-385.598529,223,51.218004
-57.3,7,51.221626
-76.664219,17,51.228992
-62.8,18,51.236591
-213.100827,230,52.481246
-50.1,1,52.481975
-50.116257,4,52.483898
-52.5,3,52.48541
-63.071573,10,52.490992
-51.8,2,52.492448
-50.1,1,52.493118
-51.4,6,52.495697
-72.18011,36,52.512235
-56.343274,8,52.515729
-52.244108,4,52.517551
-52.568359,3,52.51918
-50.862258,2,52.521457
-54.314214,8,52.52525
-55.135793,11,52.530976
-50.1,1,52.531884
-62.214437,23,52.543822
-54.271068,7,52.547315
-52.8,5,52.549601
-61.313855,18,52.557189
-56.2,10,52.562587
-50.1,1,52.563375
-50.8,2,52.564421
-65.2,17,52.571722
-50.1,1,52.573722
-76.608163,14,52.580103
-64.673065,29,52.592862
-50.1,1,52.59371
-60.38011,11,52.599489
-53.19492,6,52.60225
-50.1,1,52.602924
-54.1,7,52.606264
-51.871068,5,52.609622
-218.978976,243,52.719913
-51.8,2,52.721071
-55.691559,10,52.725406
-50.8,2,52.72766
-50.1,1,52.728536
-50.854074,2,52.729658
-51.4,3,52.731274
-50.1,1,52.733132
-50.1,1,52.733828
-98.452819,56,52.758996
-51.695199,6,52.761737
-51.5,3,52.764261
-53.9,5,52.766555
-51.1,1,52.767277
-53.2,4,52.771291
-55.9,8,52.776377
-50.8,2,52.777545
-51.8,2,52.778647
-277.902236,239,52.882326
-53.24845,4,52.886101
-55.3,7,52.889391
-50.1,1,52.890158
-50.8,2,52.891317
-58.572136,14,52.898559
-57.513422,13,52.904052
-51.08011,5,52.906598
-55.441428,10,52.911215
-52.076067,5,52.914533
-60.36016,17,52.921963
-53.662258,6,53.676747
-58.229436,14,53.683189
-53.6,6,53.687258
-207.801961,239,53.789136
-51.5,3,53.790626
-56.745174,15,53.798372
-64.571068,22,53.809097
-50.1,1,53.809826
-56.813422,12,53.81519
-51.1,1,53.815904
-50.046602,2,53.818292
-56.740893,9,53.822461
-57.448912,10,53.826845
-50.8,2,53.827958
-57.162278,8,53.832808
-50.1,1,53.833625
-50.8,2,53.834863
-51.8,5,53.837092
-60.232696,24,53.848657
-56.3,13,53.854144
-50.1,1,53.854829
-54.114437,5,53.857246
-50.1,1,53.859205
-53.9,5,53.861739
-56.04003,11,53.866393
-83.362135,22,53.876207
-108.015773,40,53.894968
-50.8,2,53.8963
-50.1,1,53.897036
-51.8,2,53.898178
-76.0,45,53.91896
-53.2,4,53.920875
-54.3,7,53.924011
-54.978586,7,53.92732
-54.658322,9,53.932467
-56.370361,13,53.937903
-240.309217,226,54.035961
-50.8,2,54.037112
-54.997101,12,54.043616
-51.555385,3,54.045159
-55.797275,11,54.050058
-50.1,1,54.050823
-51.1,1,54.052669
-51.8,2,54.053765
-55.754347,6,54.056535
-53.436068,4,54.058437
-53.274126,4,54.061625
-50.8,2,54.06269
-52.946932,5,54.065253
-50.842796,2,54.066486
-50.8,2,54.068615
-51.5,3,54.070058
-50.1,1,54.070808
-51.558322,3,54.072539
-52.2,4,54.075752
-52.2,4,54.077744
-96.226007,65,54.106123
-230.507846,236,54.72942
-51.533981,4,54.732539
-53.946932,5,54.739212
-54.649876,9,54.749396
-50.1,1,54.75052
-175.896621,50,54.78842
-54.282763,4,54.792462
-98.6,78,54.829819
-50.8,2,54.83095
-51.870361,5,54.834841
-73.819579,10,54.839824
-52.250637,4,54.842165
-50.8,2,54.84336
-50.8,2,54.845966
-50.1,1,54.846657
-60.969638,15,54.853613
-55.061319,10,54.858572
-50.1,1,54.860236
-58.788726,24,54.870605
-52.1,4,54.872635
-49.35097,2,54.873969
-50.1,1,54.875839
-57.362258,13,54.88148
-58.971573,12,54.88687
-49.795414,5,54.889434
-51.5,3,54.891926
-50.1,1,54.89268
-51.717699,11,54.897694
-57.081651,8,54.901222
-51.597133,3,54.903906
-96.962298,14,54.910681
-55.3,7,54.913902
-55.921057,15,54.920336
-71.53907,29,54.933856
-53.297133,4,54.936138
-51.5,3,54.938035
-52.5,3,54.939564
-51.5,3,54.942362
-58.282576,15,54.948685
-50.1,1,54.949413
-227.444004,232,55.046996
-52.539841,3,55.049782
-72.835793,18,55.057342
-227.483346,231,55.918389
-50.1,1,55.919119
-53.2,4,55.922148
-51.5,3,55.924018
-50.1,1,55.924715
-65.33194,28,55.93664
-53.8,8,55.941491
-50.4,3,55.943055
-49.013673,2,55.944125
-49.011488,2,55.945252
-71.3,37,55.962059
-203.670414,232,56.060586
-55.2,7,56.063619
-50.1,1,56.064283
-54.9,8,56.069633
-50.1,1,56.07033
-53.6,6,56.072952
-93.731326,17,56.080224
-103.112,59,56.108168
-161.479435,52,56.130464
-49.253515,2,56.131524
-51.5,3,56.13298
-63.0,20,56.143316
-56.908694,12,56.149587
-256.229436,232,56.246711
-54.663758,6,56.249308
-79.965738,23,56.261058
-54.643274,7,56.264509
-50.1,1,56.265179
-53.9,5,56.267396
-52.9,5,56.27086
-56.0,8,56.274547
-55.363758,7,56.277716
-51.5,3,56.279239
-51.299732,8,56.283835
-51.042641,5,56.286218
-51.5,3,56.287712
-70.024086,7,56.291198
-53.550637,3,56.294006
-54.9,5,56.29631
-57.013855,13,56.301779
-49.865021,4,56.303849
-214.169854,230,57.185195
-53.820143,12,57.190451
-53.048121,9,57.194579
-51.8,2,57.195671
-48.733899,2,57.1981
-91.01989,42,57.215527
-50.8,2,57.216688
-53.944632,5,57.219354
-51.8,5,57.223071
-50.1,1,57.223847
-88.380379,55,57.248198
-52.327427,8,57.251612
-50.1,1,57.253479
-57.658322,12,57.258832
-62.4,25,57.269338
-70.482763,29,57.281762
-51.276894,3,57.284411
-66.277827,31,57.29738
-61.701961,13,57.303124
-58.369638,17,57.310344
-134.542251,123,57.364801
-56.1,16,57.371537
-58.699086,12,57.376693
-52.336106,4,57.378837
-50.8,2,57.381164
-52.9,5,57.383613
-50.1,1,57.384361
-56.340893,7,57.387474
-63.355348,21,57.397881
-50.1,1,57.398591
-65.863031,38,57.415649
-60.139223,11,57.42035
-52.5,3,57.422957
90.262278,12,57.428454
-52.8,2,57.429647
-51.307924,4,57.431616
-49.0888,2,57.433909
-320.634953,129,57.490035
-48.878146,2,57.491196
-54.56016,7,57.494655
-119.587917,44,57.514451
-54.6,6,57.517102
-54.6,6,57.519866
-50.1,1,57.520564
-52.9,5,57.523937
-143.397133,49,57.545354
-53.5,9,57.549341
-53.557929,6,57.552049
-55.421192,9,57.556955
-51.186971,4,57.558826
-56.009673,12,57.564236
-53.6,6,57.56699
-59.19902,11,57.572975
-50.1,1,57.573679
-59.0,11,57.578873
-64.128932,10,57.583517
-50.8,2,57.585715
-118.837722,46,58.801463
-50.44071,7,58.804663
-50.1,1,58.805342
-53.2,4,58.808657
-50.937142,5,58.811101
-55.070361,8,58.814608
-50.1,1,58.815351
-55.764961,12,58.821678
-60.9,23,58.831738
-53.661781,6,58.834586
-88.796569,37,58.852711
-53.2,4,58.855943
-50.1,1,58.856698
-54.249629,4,58.858734
-52.5,3,58.860509
-50.8,2,58.862666
-50.8,2,58.863743
-57.149629,11,58.868645
-51.8,5,58.870933
-57.0,8,58.875424
-52.2,4,58.877672
-247.463166,233,58.978107
-54.33194,7,58.981213
-53.5,6,58.985946
-57.163932,12,58.991048
-52.260413,4,58.992914
-50.1,1,58.993727
-52.713422,6,58.997688
-225.706624,235,59.098032
-54.177401,8,59.1016
-54.5,9,59.105726
-53.907641,12,59.112584
-54.8,8,59.116167
-51.555048,3,59.117806
-57.083954,11,59.123084
-52.011378,8,59.127779
-258.161317,235,59.22989
-208.086192,231,59.97664
-48.85475,2,59.977813
-204.018289,178,60.0557
-51.169854,5,60.058055
-57.655385,9,60.061913
-54.249876,7,60.064996
-51.1,4,60.068438
-51.817699,5,60.070861
-50.064337,3,60.072384
-50.1,1,60.073053
-51.5,3,60.075861
-62.4,22,60.085111
-50.1,1,60.085807
-48.907924,2,60.086938
-52.5,3,60.089733
-51.8,5,60.092056
-50.84264,2,60.093216
-50.8,2,60.094411
-50.833596,2,60.096564
-262.189847,233,60.203121
-56.361781,7,60.206208
-51.5,3,60.207709
-51.577616,3,60.211072
-56.3,7,60.214182
-52.5,3,60.215633
-51.263741,7,60.218793
-52.8,2,60.221349
-55.635136,9,60.225353
-49.458207,2,60.226448
-66.637205,13,60.232682
-48.813453,2,60.234868
-59.461026,17,60.242142
-52.549629,3,60.243822
-174.303111,179,60.322752
-80.62223,13,60.330024
-51.5,3,60.331526
-50.1,1,60.332209
-81.097385,54,60.977889
-63.4,22,60.98814
-54.5,9,60.992732
-53.208694,5,60.995338
-53.9,5,60.997829
-55.416046,9,61.003351
-56.320007,14,61.00924
-51.978146,5,61.011788
-51.5,3,61.013287
-51.1,1,61.015007
-61.404778,25,61.025778
-50.614835,7,61.029294
-54.9,5,61.03176
-235.380456,230,61.140549
-57.769007,9,61.144331
-52.5,3,61.1458
-60.376797,17,61.153322
-51.5,3,61.156611
-50.862258,2,61.157814
-53.6,6,61.160425
-50.8,2,61.161521
-52.058053,6,61.165562
-53.769048,9,61.16946
-51.1,4,61.171262
-50.1,1,61.171961
-49.537722,2,61.174216
-50.850637,2,61.175303
-55.813673,12,61.181006
-56.6,9,61.185188
-56.761319,11,61.191296
-54.2,4,61.193401
-284.358486,235,61.293689
-90.9,47,61.312687
-50.1,1,61.315064
-51.5,3,61.31675
-202.334516,235,61.41537
-51.8,5,61.417652
-50.1,1,61.419935
-51.992022,5,62.165441
-50.1,1,62.166166
-237.6,233,62.370302
-50.458899,4,62.373877
-55.363758,7,62.377244
-49.032056,2,62.378527
-55.055048,8,62.382745
-210.873784,228,62.487519
-50.1,1,62.488335
-50.1,1,62.489017
-55.3,7,62.49204
-49.127828,2,62.495058
-54.3,7,62.498212
96.6,8,62.501976
-57.6,12,62.507514
-50.1,1,62.509514
-246.933981,236,62.616529
-50.8,2,62.617636
-53.2,4,62.619508
-50.1,1,62.621826
-53.245361,4,62.623957
-50.424086,3,62.625436
-50.1,1,62.626091
-84.053305,16,62.634509
-50.591559,4,62.636345
-103.71608,21,62.645737
-52.544632,6,62.64878
-59.677401,13,62.655838
-51.557929,3,62.657692
-50.8,2,62.65889
-54.649629,6,62.661695
-55.6,6,62.665996
-56.232227,16,62.672792
-61.4,19,62.681454
-52.2,4,62.683567
-56.344632,7,62.687834
-52.958722,5,62.690258
-59.163932,10,62.695383
-54.725301,10,62.699871
-153.3,61,62.727736
-50.1,1,62.728549
-54.546324,12,62.733835
-58.757929,12,63.371021
-50.1,1,63.372865
-52.474599,2,63.374054
-56.6,9,63.378319
-52.818724,9,63.382311
-54.897294,11,63.388441
-50.1,1,63.389242
-50.186971,4,63.391296
-53.948602,9,63.395957
-56.685128,6,63.399794
-51.163758,4,63.401734
-50.1,1,63.40242
-52.254074,4,63.40431
-50.1,1,63.406047
-56.055385,8,63.409922
-76.456177,32,63.423883
-49.607924,3,63.425491
-51.582763,3,63.428017
-50.1,1,63.428745
-53.8,8,63.432246
-51.186971,4,63.434174
99.3,4,63.437015
-56.038351,11,63.441972
-55.23907,8,63.445761
-53.326844,5,63.448042
-50.8,2,63.450202
-52.9,5,63.452661
-54.349876,7,63.456068
-53.95947,6,63.459139
-58.4,16,63.467036
-59.137114,14,63.473123
-48.878146,2,63.474206
-50.1,1,63.47489
-57.311074,12,63.481434
-50.8,2,63.482556
-52.2,4,63.484455
-61.630961,19,63.492852
-65.5,16,63.500487
-64.34694,27,63.512105
-54.563932,11,63.516787
-49.46563,3,63.518242
-50.8,2,63.520399
-50.1,1,63.521227
-54.259398,5,63.523881
-50.8,2,63.52495
-60.0,17,63.533442
-51.8,5,63.535799
-50.8,2,63.53689
-50.1,1,63.537649
-50.1,1,63.539388
-51.5,3,63.540948
-49.178976,2,63.542005
-51.1,4,63.544039
-209.791796,231,63.642809
-60.956869,13,63.648154
-50.892061,2,63.649245
-50.1,1,63.649901
-241.105563,105,63.696924
-303.769048,243,63.824669
-55.223653,9,63.828955
-104.202325,88,65.132404
-50.1,1,65.134524
-56.044632,8,65.137999
-52.9,5,65.140288
-53.61529,6,65.142873
-53.9,5,65.14653
-50.8,2,65.147897
-75.576894,35,65.163046
-54.6,6,65.165719
-55.3,10,65.171309
-53.6,6,65.174156
-64.2,23,65.185532
-52.626844,4,65.187434
-57.958053,13,65.19407
-52.245361,4,65.196826
-50.1,1,65.197639
-57.436068,13,65.203642
-51.482781,4,65.206703
-62.060565,35,65.222323
-55.3,7,65.225607
-68.089839,24,65.235673
-51.5,3,65.238513
-53.943621,11,65.243728
-54.9,11,65.248774
-53.2,4,65.250751
-50.8,2,65.252977
-48.724086,2,65.25408
-66.570361,22,65.263879
-65.662278,22,65.272873
-61.795414,15,65.28076
-51.171769,7,65.28425
-186.485165,72,65.314764
-53.6,6,65.317403
-50.8,2,65.319835
-55.757929,9,65.323817
-52.855385,5,65.326274
-51.995199,5,65.328705
-56.066317,16,65.336894
-56.946274,13,65.342744
-50.8,2,65.343816
-51.5,3,65.345414
-50.1,1,65.347364
-62.438984,13,65.353408
-51.540823,5,65.3559
-51.555728,3,65.357453
-50.8,2,65.359612
-55.785128,9,65.363558
-49.897101,3,65.365376
-64.886833,31,65.379154
-53.9,5,65.38276
