#{"t_start": 1764239192.7362602, "env_id": "CityDrone-v0"}
r,l,t
530.789089,13,49.755144
-24.118627,9,49.768702
-30.92319,10,49.78703
34.915693,400,50.658072
-50.05,1,50.664314
-24.566811,13,50.687909
521.356248,9,50.709744
532.417962,19,50.750835
532.017962,17,50.784294
521.356248,9,50.806804
521.356248,9,50.827652
531.4,12,50.853987
-23.097454,17,50.888771
519.261904,8,50.902014
-24.360911,16,50.931021
522.556248,15,50.969568
-45.567564,3,50.978846
505.9,2,50.982192
-32.927031,9,51.002176
-33.969049,7,51.020721
-45.450752,3,51.025783
524.322205,12,51.057565
-46.753879,3,51.063438
-45.354651,3,51.073679
-45.389699,3,51.082379
-48.122136,3,51.09485
512.994272,9,51.121602
-46.059278,3,51.128363
519.55,9,51.155677
-28.590763,9,51.187547
-20.174919,13,51.22164
-47.10128,3,51.226779
520.249111,8,51.244177
-50.05,1,51.245652
530.854651,27,51.295021
-31.700889,7,51.31063
-35.104926,9,51.326783
-25.80101,12,51.346346
529.288544,12,51.367015
-47.437214,3,51.373697
22.4,402,52.208719
-13.7406,23,52.259623
-50.05,1,52.261828
-52.446211,14,52.436941
502.95,1,52.438512
516.449111,4,52.446429
508.85,3,52.453071
521.756248,11,52.473357
525.131546,12,52.494807
519.661904,10,52.511832
525.531546,14,52.53739
-43.472136,40,52.607445
-45.622212,3,52.61527
527.788007,16,52.643924
-45.864692,3,52.648686
523.756248,21,52.689589
512.284271,20,52.723082
-26.153028,12,52.741752
-25.160911,12,52.760715
520.866408,11,52.784122
527.938007,13,52.807277
-35.642503,9,52.824
-32.295602,9,52.841616
-50.05,1,52.8433
521.966408,9,52.863609
-50.05,1,52.865182
-50.05,1,52.866695
-29.957577,9,52.882601
518.815525,7,52.893422
-50.05,1,52.898015
518.913708,8,52.909612
534.69126,18,52.942071
507.955844,20,52.977957
-33.486578,9,52.995013
504.728427,2,52.997582
-47.060589,3,53.003976
539.216092,19,53.03381
-42.546211,16,53.062645
-50.05,1,53.064164
-24.059341,12,53.087381
520.563111,17,53.121504
-26.466811,11,53.142629
-47.58978,3,53.14629
-50.05,1,53.150927
-35.822583,9,53.166413
-50.05,1,53.174161
531.989089,19,53.215032
-25.160911,12,53.248303
521.966408,9,53.274324
-50.05,1,53.277012
511.8,4,53.293372
-29.922136,9,53.316099
-25.218794,12,53.365073
-50.05,1,53.366716
-50.05,1,53.368972
522.022205,8,53.397317
-30.822136,7,53.417698
-793.108451,400,54.219084
504.728427,2,54.225268
-50.05,1,54.226708
-15.8906,16,54.255677
-32.927031,9,54.276979
-50.05,1,54.279084
511.8,4,54.28816
517.42033,7,54.304714
517.42033,7,54.327382
526.070499,11,54.362225
-28.852414,12,54.40493
