#{"t_start": 1764137361.604599, "env_id": "CityDrone-v0"}
r,l,t
-64.045624,167,201.326072
-60.608546,97,201.423826
-68.70002,165,201.587736
-70.383346,166,202.71128
-62.23346,88,202.800691
-77.833981,136,202.937021
-49.402427,26,202.963419
-44.761886,6,202.969775
-44.844615,4,202.974124
-57.610994,68,203.057583
-72.665,169,203.242983
-44.838631,9,203.255669
-133.97381,203,203.483188
-62.875045,104,203.593429
-75.11655,187,203.785974
-75.212104,154,203.940621
-73.811471,143,204.095247
-231.082576,187,204.287921
-132.514214,200,204.487972
-75.492359,22,204.510872
-198.384227,204,205.671825
-97.754639,200,205.905831
-80.700284,172,206.079438
-47.374062,6,206.086039
-65.581076,10,206.111091
-72.798979,28,206.141543
-140.956493,51,206.195413
-133.5,201,206.395674
-143.3,196,206.59047
-73.354414,170,206.760662
-93.1928,36,206.798117
-159.087232,200,206.999625
-83.505116,14,207.013993
-73.48877,131,207.159896
-151.2,201,207.36465
-46.56938,17,207.382165
-70.828408,150,207.532532
-143.790707,198,207.731117
-45.768075,6,207.737415
-145.762278,197,208.929733
-89.211885,172,209.102436
-52.255295,19,209.121596
-74.750124,186,209.327597
-91.480383,91,209.425932
-59.729557,97,209.533664
-45.867669,4,209.538018
-182.252591,205,209.745798
-160.04949,194,209.940041
-95.690142,21,209.961212
-72.664325,146,210.107132
-75.723106,186,210.311003
-84.931326,198,210.507804
-76.590049,150,210.659162
-133.425441,204,210.872844
-93.685165,20,211.840122
-54.237722,26,211.866872
-78.25314,160,212.03036
-71.57067,178,212.225098
-45.942609,4,212.229651
-124.889516,167,212.397675
-61.371573,106,212.504762
-50.306849,18,212.522859
-80.66731,179,212.704916
65.2,158,212.86606
-46.2749,11,212.879841
-76.776894,32,212.912409
-69.518,160,213.072214
-70.026796,139,213.225562
-69.952591,176,213.404369
-83.622876,179,213.583463
-84.872136,14,213.600808
-144.582576,178,213.782794
-55.712402,10,213.793146
-71.287079,141,213.937258
-137.471573,201,215.085754
-81.537941,195,215.299292
-73.807641,152,215.450913
-45.305116,4,215.455375
-117.439903,45,215.502142
-53.620298,26,215.528827
-78.451837,158,215.687944
-72.350124,46,215.738867
-58.797481,75,215.818857
-46.015183,7,215.826255
-55.000632,16,215.843049
-75.737722,168,216.012849
-65.733439,26,216.039373
-73.400522,64,216.105559
-66.657681,14,216.120065
-44.617237,13,216.133281
-187.9,222,216.372861
-75.126775,197,216.574716
-126.496152,194,216.771294
-123.649005,198,216.972054
-77.846508,26,216.999892
-71.628427,154,218.112124
-52.343938,20,218.134693
-79.346376,186,218.35164
-68.001761,132,218.485394
-58.9,42,218.527655
-89.642641,9,218.537172
-47.851936,5,218.542509
-102.723106,22,218.564819
-164.6,218,218.787077
-41.549304,7,218.794597
-64.167439,130,218.930935
-50.55097,10,218.941339
-146.762278,200,219.140954
-85.223014,168,219.325934
-60.336068,25,219.351882
-151.736068,198,219.549901
-100.336068,51,219.602687
-65.630555,113,219.715742
-62.562301,167,219.883387
-72.437742,118,220.001243
-45.08114,4,220.005608
-91.271573,198,221.232519
-52.117237,60,221.308465
-131.329138,203,221.516922
-172.88909,63,221.581087
-191.106158,206,221.78576
-63.829049,130,221.917455
-159.118206,196,222.116491
-76.069048,176,222.291944
-49.063031,10,222.302432
-132.48233,199,222.519613
-62.460787,20,222.539921
-71.154367,184,222.726837
-142.837722,199,222.927443
